y,dNdeta,dNdy,PreEq,Hydro
0,2240,2.67606,2.60567,0.0703875
0,2240,1.59803,1.54201,0.0560142
0,2240,2.50383,2.43749,0.0663385
0,2240,2.47006,2.41832,0.0517347
0,2240,3.29435,3.22606,0.0682939
0,2240,1.67025,1.60827,0.061983
0,2240,2.05294,1.97811,0.0748286
0,2240,2.29941,2.22434,0.0750692
0,2240,2.66255,2.58522,0.077324
0,2240,3.15005,3.06197,0.0880753
0,2240,1.98905,1.91057,0.0784898
0,2240,2.2905,2.21844,0.0720611
0,2240,3.4426,3.37016,0.0724389
0,2240,2.92385,2.84561,0.0782327
0,2240,1.82749,1.76306,0.0644264
0,2240,2.2411,2.1671,0.0740089
0,2240,2.05636,1.97822,0.0781462
0,2240,2.21434,2.13365,0.0806953
0,2240,2.7228,2.66268,0.0601156
0,2240,2.74659,2.69344,0.0531532
0,2240,2.47466,2.39831,0.0763511
0,2240,1.89063,1.81737,0.0732666
0,2240,2.89148,2.801,0.0904819
0,2240,2.28473,2.22169,0.0630361
0,2240,1.92439,1.85107,0.0733191
0,2240,1.65266,1.59119,0.0614732
0,2240,2.86771,2.80067,0.0670358
0,2240,2.40914,2.34486,0.0642791
0,2240,3.36591,3.29653,0.06938
0,2240,2.94412,2.85671,0.0874035
0,2240,2.14892,2.08742,0.0615027
0,2240,2.92565,2.85448,0.071163
0,2240,3.27944,3.21946,0.0599821
0,2240,1.73665,1.65918,0.077467
0,2240,3.50323,3.42659,0.0766412
0,2240,2.0991,2.0505,0.0485988
0,2240,1.99532,1.90517,0.0901433
0,2240,2.763,2.70524,0.0577592
0,2240,2.57253,2.51134,0.0611937
0,2240,2.89611,2.83512,0.0609851
0,2240,2.96205,2.86815,0.0939014
0,2240,2.31763,2.26833,0.0493041
0,2240,2.96684,2.91695,0.0498932
0,2240,2.2013,2.1365,0.0647973
0,2240,2.40252,2.33402,0.0685013
0,2240,1.90282,1.8315,0.0713172
0,2240,2.48049,2.40417,0.0763169
0,2240,2.65774,2.56106,0.0966807
0,2240,2.1624,2.10562,0.0567798
0,2240,2.04161,1.95432,0.0872915
0,2240,2.48321,2.41424,0.0689661
0,2240,3.2934,3.23607,0.0573248
0,2240,3.55438,3.48604,0.0683428
0,2240,3.15413,3.09586,0.0582759
0,2240,2.31344,2.25503,0.0584053
0,2240,1.59829,1.52842,0.0698646
0,2240,2.47359,2.42212,0.0514739
0,2240,2.10429,2.02854,0.075744
0,2240,2.23063,2.15217,0.0784545
0,2240,1.74381,1.66968,0.074128
0,2240,2.59956,2.52818,0.0713868
0,2240,2.30889,2.21989,0.0889959
0,2240,2.92308,2.85611,0.066966
0,2240,2.2407,2.15768,0.0830111
0,2240,2.52742,2.4742,0.0532172
0,2240,2.06869,2.01339,0.0552984
0,2240,3.00823,2.94427,0.0639649
0,2240,2.63707,2.55798,0.0790928
0,2240,1.98236,1.91424,0.0681265
0,2240,1.83236,1.77852,0.0538344
0,2240,2.42729,2.35908,0.0682119
0,2240,3.2242,3.14943,0.0747729
0,2240,2.11711,2.04006,0.0770471
0,2240,2.29577,2.21958,0.07619
0,2240,1.82893,1.74003,0.0889064
0,2240,2.43737,2.35916,0.0782076
0,2240,1.52215,1.45969,0.0624633
0,2240,2.01556,1.95554,0.0600194
0,2240,3.32051,3.22483,0.0956825
0,2240,2.00739,1.92764,0.0797515
0,2240,1.87949,1.80416,0.0753332
0,2240,2.40636,2.31426,0.092103
0,2240,2.81517,2.74379,0.0713812
0,2240,2.74205,2.67574,0.066309
0,2240,2.21149,2.14117,0.0703139
0,2240,2.66893,2.60382,0.0651112
0,2240,2.69166,2.63206,0.0596001
0,2240,1.92274,1.84734,0.0754068
0,2240,2.60062,2.54429,0.0563255
0,2240,1.95058,1.87576,0.074812
0,2240,1.96775,1.89504,0.0727131
0,2240,1.98163,1.9227,0.0589279
0,2240,2.37407,2.31461,0.0594624
0,2240,2.16962,2.10095,0.0686618
0,2240,1.64822,1.57293,0.0752926
0,2240,2.17348,2.12515,0.0483342
0,2240,2.60216,2.53439,0.0677762
0,2240,2.30537,2.19617,0.109202
0,2240,2.51516,2.45658,0.0585854
0,2240,1.9316,1.84921,0.0823866
0,2240,2.80194,2.73554,0.0664022
0,2240,2.51612,2.45818,0.0579477
0,2240,2.23574,2.16097,0.0747686
0,2240,2.43597,2.36534,0.0706362
0,2240,3.27136,3.20072,0.0706471
0,2240,1.91145,1.87039,0.0410614
0,2240,1.95941,1.90929,0.0501226
0,2240,1.65912,1.59368,0.0654392
0,2240,1.88257,1.81162,0.0709521
0,2240,2.14128,2.10238,0.0389016
0,2240,3.0412,2.95637,0.0848318
0,2240,2.66988,2.61253,0.0573586
0,2240,1.69134,1.61461,0.0767341
0,2240,2.65494,2.59796,0.056984
0,2240,1.81192,1.74214,0.0697843
0,2240,2.45131,2.37887,0.0724353
0,2240,2.65114,2.57219,0.0789548
0,2240,2.31043,2.25124,0.059186
0,2240,2.04718,1.98116,0.0660236
0,2240,1.61431,1.54435,0.0699551
0,2240,3.10831,3.03369,0.0746148
0,2240,3.18216,3.13215,0.0500154
0,2240,2.19724,2.14058,0.0566685
0,2240,2.9671,2.90726,0.0598396
0,2240,3.42953,3.3617,0.0678315
0,2240,2.50146,2.43711,0.0643507
0,2240,2.8265,2.7747,0.0518
0,2240,2.5411,2.45988,0.0812206
0,2240,2.18222,2.11786,0.0643601
0,2240,1.78682,1.72532,0.0615079
0,2240,2.99049,2.935,0.055491
0,2240,2.71915,2.64591,0.0732396
0,2240,1.46729,1.39977,0.0675209
0,2240,2.54179,2.46231,0.0794708
0,2240,2.40997,2.34538,0.0645928
0,2240,1.65335,1.58327,0.0700758
0,2240,2.53886,2.48763,0.0512213
0,2240,2.18183,2.12104,0.060784
0,2240,2.336,2.26838,0.067623
0,2240,2.58813,2.53464,0.0534937
0,2240,2.0367,1.97914,0.0575541
0,2240,1.91564,1.8545,0.0611424
0,2240,2.34004,2.27942,0.0606211
0,2240,1.92241,1.84811,0.0743009
0,2240,2.41111,2.35687,0.0542382
0,2240,2.82101,2.75194,0.0690681
0,2240,1.96579,1.88076,0.085027
0,2240,2.30649,2.24762,0.058866
0,2240,2.73242,2.67053,0.0618882
0,2240,2.71383,2.64212,0.0717156
0,2240,2.30195,2.21354,0.0884182
0,2240,2.5945,2.53644,0.0580567
0,2240,3.08462,3.02346,0.0611565
0,2240,2.6956,2.61527,0.080325
0,2240,2.34916,2.29439,0.0547714
0,2240,1.85079,1.78308,0.0677035
0,2240,2.17536,2.11515,0.0602093
0,2240,2.82467,2.74878,0.0758838
0,2240,2.09419,2.01096,0.0832229
0,2240,2.7229,2.6608,0.0621052
0,2240,1.6981,1.62564,0.0724601
0,2240,1.94045,1.86762,0.0728372
0,2240,2.36769,2.29393,0.0737611
0,2240,2.6132,2.52251,0.0906845
0,2240,2.87226,2.79792,0.0743337
0,2240,2.38264,2.30985,0.0727847
0,2240,2.02938,1.96426,0.0651159
0,2240,2.48937,2.42154,0.0678384
0,2240,2.75436,2.68641,0.0679557
0,2240,2.48753,2.43068,0.0568501
0,2240,1.61293,1.55305,0.0598818
0,2240,2.34027,2.27462,0.0656517
0,2240,2.49666,2.42331,0.0733506
0,2240,2.39445,2.3271,0.0673428
0,2240,2.21681,2.13451,0.0823051
0,2240,3.9079,3.84343,0.0644677
0,2240,2.77048,2.68859,0.0818942
0,2240,2.13117,2.06437,0.0667944
0,2240,2.54489,2.48646,0.0584292
0,2240,2.01616,1.9694,0.0467594
0,2240,2.05934,1.99391,0.0654282
0,2240,2.61898,2.55516,0.0638216
0,2240,1.36982,1.31539,0.0544346
0,2240,2.3076,2.22488,0.0827221
0,2240,2.70963,2.64634,0.0632844
0,2240,1.94845,1.86362,0.0848259
0,2240,2.7602,2.70359,0.0566076
0,2240,1.79393,1.72526,0.0686779
0,2240,1.9744,1.90927,0.0651288
0,2240,2.23053,2.16832,0.0622112
0,2240,2.51141,2.4641,0.0473175
0,2240,2.32087,2.26997,0.0509041
0,2240,2.47116,2.40921,0.0619516
0,2240,1.53293,1.4683,0.0646328
0,2240,2.21214,2.13935,0.0727928
0,2240,2.07041,2.00522,0.0651832
0,2240,2.40872,2.33565,0.0730739
0,2240,3.03309,2.95241,0.0806813
0,2240,2.048,1.98439,0.0636043
0,2240,2.17137,2.12002,0.0513557
0,2240,2.63776,2.55557,0.0821898
0,2240,2.17331,2.09801,0.0753005
0,2240,1.7524,1.6856,0.0667966
0,2240,2.33812,2.25276,0.0853598
0,2240,4.17458,4.08182,0.0927598
0,2240,2.27855,2.21172,0.066832
0,2240,2.28737,2.22482,0.0625429
0,2240,2.73244,2.65434,0.0781038
0,2240,1.58678,1.5017,0.0850759
0,2240,2.39402,2.33828,0.0557451
0,2240,2.66505,2.60242,0.0626325
0,2240,2.99668,2.927,0.0696758
0,2240,2.69982,2.64185,0.0579641
0,2240,2.28157,2.20529,0.0762759
0,2240,2.67968,2.61649,0.0631869
0,2240,1.909,1.84387,0.0651305
0,2240,2.73178,2.66453,0.0672507
0,2240,2.36831,2.30492,0.0633904
0,2240,3.32001,3.24661,0.0733977
0,2240,3.41936,3.35388,0.0654873
0,2240,2.47857,2.41941,0.059156
0,2240,3.48683,3.40328,0.083554
0,2240,2.21228,2.12284,0.0894384
0,2240,2.75727,2.70346,0.053807
0,2240,3.32899,3.26639,0.0625945
0,2240,2.31107,2.23494,0.0761356
0,2240,2.38359,2.30454,0.0790461
0,2240,2.10852,2.02052,0.0880009
0,2240,2.49795,2.43238,0.0655703
0,2240,1.81099,1.73585,0.0751485
0,2240,2.12019,2.04313,0.0770571
0,2240,2.66509,2.58434,0.0807484
0,2240,2.72729,2.65437,0.072915
0,2240,2.91869,2.83901,0.0796866
0,2240,4.21355,4.16385,0.0497051
0,2240,2.09721,2.03501,0.0622017
0,2240,2.72722,2.67308,0.0541334
0,2240,2.37952,2.31429,0.0652317
0,2240,2.61828,2.55056,0.06772
0,2240,2.69731,2.64373,0.0535786
0,2240,1.89988,1.84174,0.0581404
0,2240,2.02467,1.96468,0.0599899
0,2240,1.63403,1.54283,0.0911991
0,2240,1.94118,1.86238,0.0788007
0,2240,3.58915,3.51281,0.0763437
0,2240,2.15708,2.10019,0.0568994
0,2240,1.82307,1.76423,0.0588368
0,2240,2.3782,2.31916,0.0590333
0,2240,2.11387,2.03974,0.0741337
0,2240,2.37081,2.26856,0.102249
0,2240,1.93621,1.87876,0.0574468
0,2240,2.36453,2.30856,0.0559737
0,2240,2.37763,2.32744,0.0501945
0,2240,1.75827,1.68877,0.0695059
0,2240,2.45256,2.38625,0.066314
0,2240,2.65741,2.5996,0.0578099
0,2240,2.23721,2.17766,0.0595466
0,2240,2.57076,2.51079,0.0599644
0,2240,1.53023,1.44895,0.0812786
0,2240,2.22397,2.16327,0.0606965
0,2240,2.29317,2.23009,0.0630819
0,2240,3.0265,2.96768,0.0588158
0,2240,2.02361,1.97523,0.0483796
0,2240,3.09005,3.01817,0.0718803
0,2240,2.51802,2.45432,0.0637053
0,2240,2.6775,2.61397,0.0635257
0,2240,2.6096,2.51484,0.0947521
0,2240,1.76091,1.68358,0.0773287
0,2240,2.13692,2.08286,0.0540551
0,2240,3.0859,3.02371,0.0621913
0,2240,2.74074,2.67216,0.0685799
0,2240,1.91487,1.84758,0.0672873
0,2240,1.83929,1.78538,0.053911
0,2240,2.67421,2.60072,0.0734947
0,2240,1.65925,1.59623,0.0630203
0,2240,2.83728,2.77416,0.0631212
0,2240,3.63218,3.57496,0.0572176
0,2240,2.75299,2.65829,0.0946947
0,2240,2.55568,2.4851,0.0705874
0,2240,3.20568,3.1379,0.0677778
0,2240,1.84309,1.78614,0.0569479
0,2240,2.16013,2.09916,0.0609759
0,2240,2.93125,2.88436,0.0468965
0,2240,2.39203,2.33573,0.0562952
0,2240,2.25358,2.17013,0.0834511
0,2240,1.61907,1.54404,0.0750275
0,2240,2.33458,2.26206,0.0725229
0,2240,2.69641,2.62613,0.0702826
0,2240,2.59157,2.52485,0.0667184
0,2240,3.53047,3.45245,0.078019
0,2240,2.0323,1.97602,0.0562742
0,2240,1.86971,1.79613,0.0735828
0,2240,2.86685,2.78465,0.0822086
0,2240,2.25807,2.19302,0.0650508
0,2240,2.16878,2.09839,0.0703859
0,2240,2.16073,2.07898,0.0817459
0,2240,2.77813,2.70342,0.0747048
0,2240,2.30415,2.24372,0.0604318
0,2240,2.01424,1.94297,0.0712676
0,2240,2.48651,2.41649,0.0700257
0,2240,1.79539,1.72929,0.0660958
0,2240,2.93037,2.8649,0.0654757
0,2240,2.84614,2.7729,0.0732398
0,2240,1.79396,1.72657,0.0673953
0,2240,3.11055,3.04335,0.0672042
0,2240,2.9872,2.90153,0.0856759
0,2240,1.74245,1.66534,0.0771101
0,2240,3.81569,3.74149,0.074205
0,2240,2.01972,1.96113,0.0585959
0,2240,2.76603,2.69338,0.0726521
0,2240,1.63168,1.56463,0.0670501
0,2240,2.69782,2.64273,0.05509
0,2240,3.64838,3.57786,0.0705198
0,2240,2.17388,2.09933,0.0745428
0,2240,2.31967,2.25891,0.06076
0,2240,2.47122,2.41413,0.0570904
0,2240,2.34407,2.27142,0.0726478
0,2240,1.75396,1.6938,0.0601552
0,2240,2.7009,2.6351,0.0657968
0,2240,2.74592,2.64924,0.0966773
0,2240,2.57221,2.50884,0.0633609
0,2240,2.58962,2.50573,0.0838926
0,2240,2.92707,2.86493,0.0621368
0,2240,2.25546,2.20659,0.048866
0,2240,2.69769,2.62774,0.0699443
0,2240,1.90636,1.82993,0.0764305
0,2240,2.36049,2.29927,0.0612224
0,2240,2.58036,2.50825,0.0721127
0,2240,2.2796,2.20834,0.0712558
0,2240,2.13979,2.07727,0.0625208
0,2240,2.5916,2.51456,0.077039
0,2240,1.42659,1.35862,0.0679652
0,2240,1.94392,1.88532,0.0586043
0,2240,1.67299,1.6102,0.0627814
0,2240,1.77952,1.71517,0.0643523
0,2240,2.17639,2.11969,0.0567012
0,2240,2.29675,2.21896,0.0777965
0,2240,1.65574,1.59693,0.0588039
0,2240,2.24256,2.16916,0.0734028
0,2240,2.36115,2.29439,0.0667662
0,2240,1.94812,1.87401,0.0741189
0,2240,2.32699,2.27245,0.054542
0,2240,1.61488,1.54977,0.0651137
0,2240,2.52013,2.45257,0.067559
0,2240,2.46135,2.40023,0.0611272
0,2240,1.85143,1.79702,0.0544181
0,2240,1.43504,1.37979,0.0552561
0,2240,2.56905,2.48806,0.0809869
0,2240,2.24651,2.18808,0.0584308
0,2240,2.84729,2.78957,0.0577255
0,2240,3.13992,3.0638,0.0761224
0,2240,1.8948,1.81093,0.0838677
0,2240,2.86331,2.77337,0.089947
0,2240,1.20796,1.15762,0.050345
0,2240,2.74339,2.67665,0.0667384
0,2240,2.23945,2.18476,0.0546958
0,2240,2.05406,1.99393,0.0601314
0,2240,3.06674,2.99083,0.0759114
0,2240,1.86123,1.78207,0.0791596
0,2240,2.59336,2.53449,0.0588663
0,2240,1.91422,1.8343,0.0799175
0,2240,3.98273,3.89781,0.0849166
0,2240,3.34051,3.28172,0.0587898
0,2240,2.08208,2.02294,0.05914
0,2240,2.23543,2.17329,0.062138
0,2240,1.69139,1.63228,0.0591085
0,2240,1.49939,1.43631,0.0630842
0,2240,3.07487,2.9847,0.0901699
0,2240,1.70761,1.64171,0.0659016
0,2240,2.28962,2.22218,0.0674448
0,2240,2.86916,2.78959,0.0795683
0,2240,2.30056,2.25112,0.0494366
0,2240,2.3296,2.27047,0.0591286
0,2240,1.7463,1.65983,0.0864652
0,2240,2.01776,1.96586,0.0519011
0,2240,2.77662,2.70672,0.0699051
0,2240,2.69104,2.62655,0.0644912
0,2240,2.1697,2.10774,0.0619613
0,2240,3.47932,3.40378,0.0755371
0,2240,2.4406,2.35581,0.0847928
0,2240,1.31739,1.24281,0.0745858
0,2240,1.89214,1.81401,0.0781304
0,2240,2.05777,1.98633,0.0714403
0,2240,2.38736,2.32425,0.0631152
0,2240,2.06253,1.99519,0.067336
0,2240,2.7887,2.73296,0.055746
0,2240,3.11756,3.0492,0.0683547
0,2240,1.87938,1.81623,0.0631508
0,2240,1.79284,1.73901,0.0538311
0,2240,2.22445,2.13456,0.0898849
0,2240,2.32105,2.24088,0.0801706
0,2240,2.80108,2.73758,0.0634981
0,2240,2.27753,2.21368,0.0638509
0,2240,2.50392,2.44174,0.0621795
0,2240,2.63496,2.57189,0.0630749
0,2240,2.74435,2.67174,0.0726053
0,2240,2.09282,2.02161,0.0712039
0,2240,2.43553,2.36265,0.0728762
0,2240,2.59156,2.53651,0.0550586
0,2240,2.74757,2.67465,0.0729139
0,2240,1.84963,1.78493,0.0647038
0,2240,1.5284,1.4703,0.0581002
0,2240,1.98159,1.91292,0.0686689
0,2240,2.07926,2.01974,0.059513
0,2240,2.45554,2.3851,0.0704463
0,2240,2.57632,2.50659,0.0697315
0,2240,1.6918,1.62335,0.0684501
0,2240,2.19421,2.12607,0.0681407
0,2240,3.56071,3.49565,0.0650613
0,2240,3.65507,3.59624,0.0588336
0,2240,2.75916,2.68927,0.0698916
0,2240,2.76822,2.68508,0.0831392
0,2240,2.17042,2.10859,0.0618326
0,2240,1.87197,1.81281,0.0591578
0,2240,2.85448,2.78724,0.0672476
0,2240,3.1606,3.08638,0.0742191
0,2240,2.38501,2.31937,0.0656446
0,2240,1.98547,1.91387,0.0715968
0,2240,1.74927,1.69619,0.0530794
0,2240,1.78445,1.71671,0.067741
0,2240,1.50712,1.43475,0.0723722
0,2240,1.27232,1.19924,0.0730846
0,2240,2.14539,2.07228,0.0731123
0,2240,2.48567,2.41456,0.0711091
0,2240,1.86099,1.79279,0.0681949
0,2240,2.22907,2.17237,0.0566924
0,2240,1.79492,1.73467,0.0602496
0,2240,1.35949,1.28941,0.0700787
0,2240,1.9357,1.86736,0.0683448
0,2240,2.36754,2.29762,0.0699233
0,2240,2.01908,1.95075,0.0683283
0,2240,2.46025,2.40476,0.0554993
0,2240,2.83546,2.77437,0.0610898
0,2240,2.9295,2.84377,0.0857327
0,2240,2.65008,2.58037,0.0697004
0,2240,2.5082,2.43362,0.0745789
0,2240,2.32928,2.255,0.0742777
0,2240,2.53799,2.47759,0.0604047
0,2240,1.74084,1.67637,0.0644692
0,2240,2.53824,2.45322,0.0850169
0,2240,1.911,1.845,0.0660068
0,2240,2.41249,2.3318,0.080694
0,2240,2.17309,2.10717,0.0659156
0,2240,2.88556,2.82757,0.0579852
0,2240,1.66521,1.59391,0.0712975
0,2240,2.9282,2.87494,0.0532596
0,2240,2.51984,2.42367,0.0961647
0,2240,1.81005,1.74462,0.0654235
0,2240,2.1328,2.0815,0.0512966
0,2240,1.81675,1.7475,0.0692557
0,2240,2.43946,2.38541,0.0540468
0,2240,2.4432,2.38418,0.0590293
0,2240,2.47509,2.41591,0.0591807
0,2240,2.63878,2.55908,0.0796966
0,2240,2.54747,2.48458,0.0628867
0,2240,2.0647,1.99306,0.0716478
0,2240,1.85682,1.79655,0.0602627
0,2240,2.44491,2.37838,0.0665219
0,2240,1.94259,1.88642,0.0561722
0,2240,2.59587,2.52676,0.0691099
0,2240,2.55537,2.49519,0.0601769
0,2240,1.73524,1.66861,0.066624
0,2240,3.42318,3.33867,0.084506
0,2240,1.92548,1.87221,0.0532746
0,2240,2.02516,1.97217,0.0529882
0,2240,2.24116,2.18059,0.0605681
0,2240,2.25198,2.19608,0.0558905
0,2240,3.80802,3.72254,0.085478
0,2240,3.56383,3.49633,0.0675011
0,2240,2.4363,2.36934,0.066961
0,2240,2.25016,2.17843,0.0717253
0,2240,2.40413,2.33276,0.0713709
0,2240,2.79387,2.7366,0.0572694
0,2240,2.42857,2.36885,0.0597198
0,2240,2.90349,2.84278,0.0607042
0,2240,2.45177,2.40032,0.0514433
0,2240,2.23654,2.17482,0.0617149
0,2240,1.74323,1.67569,0.0675424
0,2240,1.97746,1.90696,0.0704998
0,2240,2.05231,1.98681,0.0654998
0,2240,2.21743,2.14701,0.0704253
0,2240,1.64814,1.57473,0.0734152
0,2240,2.20886,2.13071,0.0781516
0,2240,2.15047,2.07388,0.0765923
0,2240,2.19774,2.13936,0.0583713
0,2240,1.73276,1.66768,0.0650781
0,2240,3.83347,3.76109,0.072385
0,2240,1.4799,1.41282,0.0670821
0,2240,3.02067,2.93874,0.0819339
0,2240,2.66166,2.59388,0.0677787
0,2240,1.59528,1.51408,0.0811937
0,2240,2.06884,1.98313,0.0857119
0,2240,2.70335,2.63826,0.0650932
0,2240,2.57743,2.51463,0.0627994
0,2240,2.45795,2.40475,0.0532028
0,2240,2.76029,2.68274,0.0775514
0,2240,2.38799,2.32403,0.0639576
0,2240,2.01653,1.93826,0.0782739
0,2240,2.09376,2.01616,0.0776024
0,2240,3.2775,3.2146,0.0628951
0,2240,2.32283,2.241,0.0818257
